"","Observation.id","Observation.date","Total.length","Oleamide.Exposure","Experimental.Day","Subject","Behavior","Modifiers","Behavior.type","Start..s.","Stop..s.","Duration..s.","Comment.start","Comment.stop","ind","obs","date","rtime","m1","m2","Subject_tax","exposure","bottle","rphoto","newbehav","actlevel","block","newstart","newstop","newduration","stoptime","dur"
"737","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Swim Crab2","Roaming","Within 1/2 tank L","STATE",0,169.443,169.443,NA,NA,"Haliai","S1460005",22-07-08,12:32:00,"Within 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,0,169.443,169.443,12:34:49.443,169.443
"738","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Swim Crab2","right",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460005",22-07-08,12:32:00,NA,"","Swim Crab","pre","NA","crep","Right",NA,1,0,1800.799,1800.799,13:02:00.799,1800.799
"739","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Swim Crab3","Unobservable",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460005",22-07-08,12:32:00,NA,"","Swim Crab","pre","NA","crep","Unobservable",NA,1,0,1800.799,1800.799,13:02:00.799,1800.799
"740","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Octopus","Feeding","Benthic crabs","STATE",0,452.105,452.105,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,"Benthic crabs","","Octopus","pre","NA","crep","Feeding",3,1,0,452.105,452.105,13:09:32.105,452.105
"741","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Octopus","Under Refuge",NA,"STATE",0,207.299,207.299,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Octopus","pre","NA","crep","Under Refuge",NA,1,0,207.299,207.299,13:05:27.299,207.299
"742","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Octopus","Stationary","Alert Sitting","STATE",0,270.298,270.298,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,"Alert Sitting","","Octopus","pre","NA","crep","Stationary- Active",3,1,0,270.298,270.298,13:06:30.298,270.298
"743","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Octopus","right",NA,"STATE",0,418.328,418.328,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Octopus","pre","NA","crep","Right",NA,1,0,418.328,418.328,13:08:58.328,418.328
"744","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Clam1","Stationary","Unknown","STATE",0,1278.043,1278.043,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,"Unknown","","Clam","pre","NA","crep","Stationary- Inert",2,1,0,1278.043,1278.043,13:23:18.043,1278.043
"745","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Clam1","left",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Clam","pre","NA","crep","Left",NA,1,0,1800.799,1800.799,13:32:00.799,1800.799
"746","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Clam2","Stationary","Alert Sitting","STATE",0,422.326,422.326,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,"Alert Sitting","","Clam","pre","NA","crep","Stationary- Active",3,1,0,422.326,422.326,13:09:02.326,422.326
"747","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Clam2","left",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Clam","pre","NA","crep","Left",NA,1,0,1800.799,1800.799,13:32:00.799,1800.799
"748","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Clam3","Burrow",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Clam","pre","NA","crep","Stationary- Burrowed",1,1,0,1800.799,1800.799,13:32:00.799,1800.799
"749","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Clam3","right",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Clam","pre","NA","crep","Right",NA,1,0,1800.799,1800.799,13:32:00.799,1800.799
"750","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab1","Roaming","Beyond 1/2 tank L","STATE",0,171.246,171.246,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,"Beyond 1/2 tank L","","Hermit Crab","pre","NA","crep","Roaming",4,1,0,171.246,171.246,13:04:51.246,171.246
"751","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab1","left",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Hermit Crab","pre","NA","crep","Left",NA,1,0,1800.799,1800.799,13:32:00.799,1800.799
"752","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab2","Roaming","Within 1/2 tank L","STATE",0,200.087,200.087,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,"Within 1/2 tank L","","Hermit Crab","pre","NA","crep","Roaming",4,1,0,200.087,200.087,13:05:20.087,200.087
"753","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab2","right",NA,"STATE",0,200.087,200.087,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Hermit Crab","pre","NA","crep","Right",NA,1,0,200.087,200.087,13:05:20.087,200.087
"754","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab3","Stationary","Alert Sitting","STATE",0,382.15,382.15,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,0,382.15,382.15,13:08:22.150,382.15
"755","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab3","right",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Hermit Crab","pre","NA","crep","Right",NA,1,0,1800.799,1800.799,13:32:00.799,1800.799
"756","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Snail1","Stationary","Alert Sitting","STATE",0,1263.622,1263.622,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,"Alert Sitting","","Snail","pre","NA","crep","Stationary- Active",3,1,0,1263.622,1263.622,13:23:03.622,1263.622
"757","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Snail1","right",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Snail","pre","NA","crep","Right",NA,1,0,1800.799,1800.799,13:32:00.799,1800.799
"758","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Snail2","Stationary","Unknown","STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,"Unknown","","Snail","pre","NA","crep","Stationary- Inert",2,1,0,1800.799,1800.799,13:32:00.799,1800.799
"759","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Snail2","right",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Snail","pre","NA","crep","Right",NA,1,0,1800.799,1800.799,13:32:00.799,1800.799
"760","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Snail3","Climb",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Snail","pre","NA","crep","Climb",NA,1,0,1800.799,1800.799,13:32:00.799,1800.799
"761","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Snail3","right",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Snail","pre","NA","crep","Right",NA,1,0,1800.799,1800.799,13:32:00.799,1800.799
"762","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Swim Crab1","Under Refuge",NA,"STATE",0,1528.606,1528.606,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Swim Crab","pre","NA","crep","Under Refuge",NA,1,0,1528.606,1528.606,13:27:28.606,1528.606
"763","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Swim Crab1","Stationary","Unknown","STATE",0,1011.929,1011.929,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,"Unknown","","Swim Crab","pre","NA","crep","Stationary- Unknown",2,1,0,1011.929,1011.929,13:18:51.929,1011.929
"764","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Swim Crab1","left",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Swim Crab","pre","NA","crep","Left",NA,1,0,1800.799,1800.799,13:32:00.799,1800.799
"765","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Swim Crab2","Stationary","Unknown","STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,"Unknown","","Swim Crab","pre","NA","crep","Stationary- Unknown",2,1,0,1800.799,1800.799,13:32:00.799,1800.799
"766","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Swim Crab2","right",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Swim Crab","pre","NA","crep","Right",NA,1,0,1800.799,1800.799,13:32:00.799,1800.799
"767","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Swim Crab3","Unobservable",NA,"STATE",0,1800.799,1800.799,NA,NA,"Haliai","S1460006",22-07-08,13:02:00,NA,"","Swim Crab","pre","NA","crep","Unobservable",NA,1,0,1800.799,1800.799,13:32:00.799,1800.799
"768","Haliai S1460007","7/8/22 13:32",1800.8,"pre","2","Hermit Crab1","Stationary","Alert Sitting","STATE",0,800.354,800.354,NA,NA,"Haliai","S1460007",22-07-08,13:32:00,"Alert Sitting","","Hermit Crab","pre","NA","night","Stationary- Active",3,1,0,800.354,800.354,13:45:20.354,800.354
"769","Haliai S1460007","7/8/22 13:32",1800.8,"pre","2","Hermit Crab2","Unobservable",NA,"STATE",0,158.627,158.627,NA,NA,"Haliai","S1460007",22-07-08,13:32:00,NA,"","Hermit Crab","pre","NA","night","Unobservable",NA,1,0,158.627,158.627,13:34:38.627,158.627
"770","Haliai S1460007","7/8/22 13:32",1800.8,"pre","2","Snail1","Stationary","Alert Sitting","STATE",0,1492.406,1492.406,NA,NA,"Haliai","S1460007",22-07-08,13:32:00,"Alert Sitting","","Snail","pre","NA","night","Stationary- Active",3,1,0,1492.406,1492.406,13:56:52.406,1492.406
"771","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab2","Stationary","Alert Sitting","STATE",90.13,120.773,30.643,NA,NA,"Haliai","S1460005",22-07-08,12:33:30,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,90.13,120.773,30.643,12:34:00.643,30.643
"772","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab2","Roaming","Within 1/2 tank L","STATE",120.774,210.903,90.129,NA,NA,"Haliai","S1460005",22-07-08,12:34:01,"Within 1/2 tank L","","Hermit Crab","pre","NA","crep","Roaming",4,1,120.774,210.903,90.129,12:35:31.129,90.129
"773","Haliai S1460007","7/8/22 13:32",1800.8,"pre","2","Hermit Crab2","Stationary","Alert Sitting","STATE",158.628,297.428,138.8,NA,NA,"Haliai","S1460007",22-07-08,13:34:39,"Alert Sitting","","Hermit Crab","pre","NA","night","Stationary- Active",3,1,158.628,297.428,138.8,13:36:57.800,138.8
"774","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Swim Crab2","Stationary","Alert Sitting","STATE",169.444,284.81,115.366,NA,NA,"Haliai","S1460005",22-07-08,12:34:49,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,169.444,284.81,115.366,12:36:44.366,115.366
"775","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab1","Stationary","Alert Sitting","STATE",171.247,816.73,645.483,NA,NA,"Haliai","S1460006",22-07-08,13:04:51,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,171.247,816.73,645.483,13:15:36.483,645.483
"776","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab3","Unobservable",NA,"STATE",185.667,236.139,50.472,NA,NA,"Haliai","S1460005",22-07-08,12:35:06,NA,"","Hermit Crab","pre","NA","crep","Unobservable",NA,1,185.667,236.139,50.472,12:35:56.472,50.472
"777","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab2","Roaming","Beyond 1/2 tank L","STATE",200.088,324.467,124.379,NA,NA,"Haliai","S1460006",22-07-08,13:05:20,"Beyond 1/2 tank L","","Hermit Crab","pre","NA","crep","Roaming",4,1,200.088,324.467,124.379,13:07:24.379,124.379
"778","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab2","left",NA,"STATE",200.088,704.118,504.03,NA,NA,"Haliai","S1460006",22-07-08,13:05:20,NA,"","Hermit Crab","pre","NA","crep","Left",NA,1,200.088,704.118,504.03,13:13:44.030,504.03
"779","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab2","Stationary","Alert Sitting","STATE",210.904,257.202,46.298,NA,NA,"Haliai","S1460005",22-07-08,12:35:31,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,210.904,257.202,46.298,12:36:17.298,46.298
"780","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab3","Roaming","Within 1/2 tank L","STATE",236.14,253.907,17.767,NA,NA,"Haliai","S1460005",22-07-08,12:35:56,"Within 1/2 tank L","","Hermit Crab","pre","NA","crep","Roaming",4,1,236.14,253.907,17.767,12:36:13.767,17.767
"781","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab3","Stationary","Alert Sitting","STATE",253.908,278.692,24.784,NA,NA,"Haliai","S1460005",22-07-08,12:36:14,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,253.908,278.692,24.784,12:36:38.784,24.784
"782","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab2","Roaming","Within 1/2 tank L","STATE",257.203,405.584,148.381,NA,NA,"Haliai","S1460005",22-07-08,12:36:17,"Within 1/2 tank L","","Hermit Crab","pre","NA","crep","Roaming",4,1,257.203,405.584,148.381,12:38:45.381,148.381
"783","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab1","Stationary","Alert Sitting","STATE",259.574,418.202,158.628,NA,NA,"Haliai","S1460005",22-07-08,12:36:20,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,259.574,418.202,158.628,12:38:58.628,158.628
"784","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Octopus","Roaming","Identity","STATE",270.299,534.449,264.15,NA,NA,"Haliai","S1460006",22-07-08,13:06:30,"Identity","","Octopus","pre","NA","crep","Roaming",4,1,270.299,534.449,264.15,13:10:54.150,264.15
"785","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Octopus","Color change","Other","POINT",275.798,275.798,NA,NA,NA,"Haliai","S1460006",22-07-08,13:06:36,"Other","","Octopus","pre","NA","crep","Color Change",NA,1,275.798,275.798,NA,NA,NA
"786","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab3","Roaming","Within 1/2 tank L","STATE",278.693,326.269,47.576,NA,NA,"Haliai","S1460005",22-07-08,12:36:39,"Within 1/2 tank L","","Hermit Crab","pre","NA","crep","Roaming",4,1,278.693,326.269,47.576,12:37:26.576,47.576
"787","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Swim Crab2","Roaming","Within 1/2 tank L","STATE",284.811,351.506,66.695,NA,NA,"Haliai","S1460005",22-07-08,12:36:45,"Within 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,284.811,351.506,66.695,12:37:51.695,66.695
"788","Haliai S1460007","7/8/22 13:32",1800.8,"pre","2","Hermit Crab2","Roaming","Within 1/2 tank L","STATE",297.429,1050.915,753.486,NA,NA,"Haliai","S1460007",22-07-08,13:36:57,"Within 1/2 tank L","","Hermit Crab","pre","NA","night","Roaming",4,1,297.429,1050.915,753.486,13:49:30.486,753.486
"789","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Swim Crab1","Under Refuge",NA,"STATE",306.442,1800.799,1494.357,NA,NA,"Haliai","S1460005",22-07-08,12:37:06,NA,"","Swim Crab","pre","NA","crep","Under Refuge",NA,1,306.442,1800.799,1494.357,13:02:00.357,1494.357
"790","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab2","Stationary","Alert Sitting","STATE",324.468,431.335,106.867,NA,NA,"Haliai","S1460006",22-07-08,13:07:24,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,324.468,431.335,106.867,13:09:10.867,106.867
"791","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab3","Roaming","Beyond 1/2 tank L","STATE",326.27,447.044,120.774,NA,NA,"Haliai","S1460005",22-07-08,12:37:26,"Beyond 1/2 tank L","","Hermit Crab","pre","NA","crep","Roaming",4,1,326.27,447.044,120.774,12:39:26.774,120.774
"792","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab3","left",NA,"STATE",326.27,877.865,551.595,NA,NA,"Haliai","S1460005",22-07-08,12:37:26,NA,"","Hermit Crab","pre","NA","crep","Left",NA,1,326.27,877.865,551.595,12:46:37.595,551.595
"793","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Swim Crab2","Unobservable",NA,"STATE",351.507,643.061,291.554,NA,NA,"Haliai","S1460005",22-07-08,12:37:52,NA,"","Swim Crab","pre","NA","crep","Unobservable",NA,1,351.507,643.061,291.554,12:42:43.554,291.554
"794","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab3","Roaming","Within 1/2 tank L","STATE",382.151,403.781,21.63,NA,NA,"Haliai","S1460006",22-07-08,13:08:22,"Within 1/2 tank L","","Hermit Crab","pre","NA","crep","Roaming",4,1,382.151,403.781,21.63,13:08:43.630,21.63
"795","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab3","Stationary","Alert Sitting","STATE",403.782,418.82,15.038,NA,NA,"Haliai","S1460006",22-07-08,13:08:44,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,403.782,418.82,15.038,13:08:59.038,15.038
"796","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab2","Stationary","Alert Sitting","STATE",405.585,1397.015,991.43,NA,NA,"Haliai","S1460005",22-07-08,12:38:46,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,405.585,1397.015,991.43,12:55:17.430,991.43
"797","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab1","Roaming","Beyond 1/2 tank L","STATE",418.203,699.408,281.205,NA,NA,"Haliai","S1460005",22-07-08,12:38:58,"Beyond 1/2 tank L","","Hermit Crab","pre","NA","crep","Roaming",4,1,418.203,699.408,281.205,12:43:39.205,281.205
"798","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Octopus","left",NA,"STATE",418.329,490.306,71.977,NA,NA,"Haliai","S1460006",22-07-08,13:08:58,NA,"","Octopus","pre","NA","crep","Left",NA,1,418.329,490.306,71.977,13:10:09.977,71.977
"799","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab3","Roaming","Within 1/2 tank L","STATE",418.821,429.018,10.197,NA,NA,"Haliai","S1460006",22-07-08,13:08:59,"Within 1/2 tank L","","Hermit Crab","pre","NA","crep","Roaming",4,1,418.821,429.018,10.197,13:09:09.197,10.197
"800","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Clam2","Stationary","Unknown","STATE",422.327,1171.69,749.363,NA,NA,"Haliai","S1460006",22-07-08,13:09:02,"Unknown","","Clam","pre","NA","crep","Stationary- Inert",2,1,422.327,1171.69,749.363,13:21:31.363,749.363
"801","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab3","Stationary","Alert Sitting","STATE",429.019,699.616,270.597,NA,NA,"Haliai","S1460006",22-07-08,13:09:09,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,429.019,699.616,270.597,13:13:39.597,270.597
"802","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab2","Burrow",NA,"STATE",431.336,557.002,125.666,NA,NA,"Haliai","S1460006",22-07-08,13:09:11,NA,"","Hermit Crab","pre","NA","crep","Stationary- Burrowed",1,1,431.336,557.002,125.666,13:11:16.666,125.666
"803","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Swim Crab1","Roaming","Beyond 1/2 tank L","STATE",436.229,470.478,34.249,NA,NA,"Haliai","S1460005",22-07-08,12:39:16,"Beyond 1/2 tank L","","Swim Crab","pre","NA","crep","Roaming",4,1,436.229,470.478,34.249,12:39:50.249,34.249
"804","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Octopus","Climb",NA,"STATE",438.032,466.884,28.852,NA,NA,"Haliai","S1460006",22-07-08,13:09:18,NA,"","Octopus","pre","NA","crep","Climb",NA,1,438.032,466.884,28.852,13:09:46.852,28.852
"805","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab3","Stationary","Alert Sitting","STATE",447.045,526.358,79.313,NA,NA,"Haliai","S1460005",22-07-08,12:39:27,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,447.045,526.358,79.313,12:40:46.313,79.313
"806","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Swim Crab1","Stationary","Alert Sitting","STATE",470.479,980.614,510.135,NA,NA,"Haliai","S1460005",22-07-08,12:39:50,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,470.479,980.614,510.135,12:48:20.135,510.135
"807","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Octopus","right",NA,"STATE",490.307,1800.799,1310.492,NA,NA,"Haliai","S1460006",22-07-08,13:10:10,NA,"","Octopus","pre","NA","crep","Right",NA,1,490.307,1800.799,1310.492,13:32:00.492,1310.492
"808","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab3","Roaming","Beyond 1/2 tank L","STATE",526.359,877.865,351.506,NA,NA,"Haliai","S1460005",22-07-08,12:40:46,"Beyond 1/2 tank L","","Hermit Crab","pre","NA","crep","Roaming",4,1,526.359,877.865,351.506,12:46:37.506,351.506
"809","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Octopus","Under Refuge",NA,"STATE",532.722,1800.799,1268.077,NA,NA,"Haliai","S1460006",22-07-08,13:10:53,NA,"","Octopus","pre","NA","crep","Under Refuge",NA,1,532.722,1800.799,1268.077,13:32:01.077,1268.077
"810","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Octopus","Stationary","Alert Sitting","STATE",534.45,1800.799,1266.349,NA,NA,"Haliai","S1460006",22-07-08,13:10:54,"Alert Sitting","","Octopus","pre","NA","crep","Stationary- Active",3,1,534.45,1800.799,1266.349,13:32:00.349,1266.349
"811","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab2","Stationary","Alert Sitting","STATE",557.003,602.067,45.064,NA,NA,"Haliai","S1460006",22-07-08,13:11:17,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,557.003,602.067,45.064,13:12:02.064,45.064
"812","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab2","Roaming","Beyond 1/2 tank L","STATE",602.068,704.118,102.05,NA,NA,"Haliai","S1460006",22-07-08,13:12:02,"Beyond 1/2 tank L","","Hermit Crab","pre","NA","night","Roaming",4,1,602.068,704.118,102.05,13:13:44.050,102.05
"813","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Swim Crab2","Under Refuge",NA,"STATE",643.062,1800.799,1157.737,NA,NA,"Haliai","S1460005",22-07-08,12:42:43,NA,"","Swim Crab","pre","NA","crep","Under Refuge",NA,1,643.062,1800.799,1157.737,13:02:00.737,1157.737
"814","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Swim Crab2","Stationary","Alert Sitting","STATE",643.062,1800.799,1157.737,NA,NA,"Haliai","S1460005",22-07-08,12:42:43,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,643.062,1800.799,1157.737,13:02:00.737,1157.737
"815","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab1","Stationary","Alert Sitting","STATE",699.409,799.703,100.294,NA,NA,"Haliai","S1460005",22-07-08,12:43:39,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,699.409,799.703,100.294,12:45:19.294,100.294
"816","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab3","Burrow",NA,"STATE",699.617,1800.799,1101.182,NA,NA,"Haliai","S1460006",22-07-08,13:13:40,NA,"","Hermit Crab","pre","NA","night","Stationary- Burrowed",1,1,699.617,1800.799,1101.182,13:32:01.182,1101.182
"817","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab2","Roaming","Within 1/2 tank L","STATE",704.119,782.198,78.079,NA,NA,"Haliai","S1460006",22-07-08,13:13:44,"Within 1/2 tank L","","Hermit Crab","pre","NA","night","Roaming",4,1,704.119,782.198,78.079,13:15:02.079,78.079
"818","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab2","right",NA,"STATE",704.119,1022.074,317.955,NA,NA,"Haliai","S1460006",22-07-08,13:13:44,NA,"","Hermit Crab","pre","NA","night","Right",NA,1,704.119,1022.074,317.955,13:19:01.955,317.955
"819","Haliai S1460007","7/8/22 13:32",1800.8,"pre","2","Octopus","Color change","Light to Dark","POINT",705.624,705.624,NA,NA,NA,"Haliai","S1460007",22-07-08,13:43:46,"Light to Dark","","Octopus","pre","NA","night","Color Change",NA,1,705.624,705.624,NA,NA,NA
"820","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab2","Unobservable",NA,"STATE",782.199,809.367,27.168,NA,NA,"Haliai","S1460006",22-07-08,13:15:02,NA,"","Hermit Crab","pre","NA","night","Unobservable",NA,1,782.199,809.367,27.168,13:15:29.168,27.168
"821","Haliai S1460005","7/8/22 12:32",1800.8,"pre","2","Hermit Crab1","Roaming","Beyond 1/2 tank L","STATE",799.704,1449.29,649.586,NA,NA,"Haliai","S1460005",22-07-08,12:45:20,"Beyond 1/2 tank L","","Hermit Crab","pre","NA","crep","Roaming",4,1,799.704,1449.29,649.586,12:56:09.586,649.586
"822","Haliai S1460007","7/8/22 13:32",1800.8,"pre","2","Hermit Crab1","Burrow",NA,"STATE",800.355,1216.755,416.4,NA,NA,"Haliai","S1460007",22-07-08,13:45:20,NA,"","Hermit Crab","pre","NA","night","Stationary- Burrowed",1,1,800.355,1216.755,416.4,13:52:16.400,416.4
"823","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab2","Roaming","Within 1/2 tank L","STATE",809.368,1022.074,212.706,NA,NA,"Haliai","S1460006",22-07-08,13:15:29,"Within 1/2 tank L","","Hermit Crab","pre","NA","night","Roaming",4,1,809.368,1022.074,212.706,13:19:01.706,212.706
"824","Haliai S1460006","7/8/22 13:02",1800.8,"pre","2","Hermit Crab1","Roaming","Beyond 1/2 tank L","STATE",816.731,888.681,71.95,NA,NA,"Haliai","S1460006",22-07-08,13:15:37,"Beyond 1/2 tank L","","Hermit Crab","pre","NA","night","Roaming",4,1,816.731,888.681,71.95,13:16:48.950,71.95
