"","Observation.id","Observation.date","Description","Media.file","Total.length","FPS","Oleamide.Exposure","Experimental.Day","Photoperiod","Human.Disturbance","Subject","Behavior","Behavioral.category","Modifiers","Behavior.type","Start..s.","Stop..s.","Duration..s.","Comment.start","Comment.stop","ind","obs","date","time","rtime","m1","m2","Subject_tax","newbehav","actlevel","newstart","newstop","newduration","rownum","stoptime","dur","row.id"
"926","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",2673.842,2738.662,64.82,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",13:08:34,"Alert Sitting","","Swim Crab","Stationary- Active",3,2673.842,2738.662,64.82,1347,13:09:38.820,64.82,NA
"927","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",2682.869,2774.12,91.251,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",13:14:43,"Alert Sitting","","Swim Crab","Stationary- Active",3,2682.869,2774.12,91.251,1348,13:16:14.251,91.251,NA
"928","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab1","Roaming",NA,"None","STATE",2683.099,2738.899,55.8,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",13:14:43,"None","","Hermit Crab","Roaming",4,2683.099,2738.899,55.8,1349,13:15:38.800,55.8,NA
"929","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",2686.054,3772.939,1086.885,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",13:14:46,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2686.054,3772.939,1086.885,1350,13:32:52.885,1086.885,NA
"930","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",2686.881,2710.389,23.508,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:01:47,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2686.881,2710.389,23.508,1351,13:02:10.508,23.508,NA
"931","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab1","Roaming",NA,"None","STATE",2691.137,2856.951,165.814,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",13:14:51,"None","","Swim Crab","Roaming",4,2691.137,2856.951,165.814,1352,13:17:36.814,165.814,NA
"932","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Hermit Crab2","Roaming",NA,"None","STATE",2698.818,2715.879,17.061,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:01:59,"None","","Hermit Crab","Roaming",4,2698.818,2715.879,17.061,1353,13:02:16.061,17.061,NA
"933","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",2699.123,2787.238,88.115,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:01:59,"Alert Sitting","","Swim Crab","Stationary- Active",3,2699.123,2787.238,88.115,1354,13:03:27.115,88.115,NA
"934","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Swim Crab1","Under Refuge","Evasion",NA,"STATE",2707.397,2751.114,43.717,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",12:57:07,NA,"","Swim Crab","Under Refuge",NA,2707.397,2751.114,43.717,1355,12:57:50.717,43.717,NA
"935","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",2710.39,2725.653,15.263,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:02:10,"None","","Hermit Crab","Roaming",4,2710.39,2725.653,15.263,1356,13:02:25.263,15.263,NA
"936","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Roaming",NA,"None","STATE",2712.744,2742.743,29.999,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",13:09:13,"None","","Swim Crab","Roaming",4,2712.744,2742.743,29.999,1358,13:09:42.999,29.999,NA
"937","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",2715.88,2960.686,244.806,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:02:16,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2715.88,2960.686,244.806,1359,13:06:20.806,244.806,NA
"938","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",2725.654,2758.891,33.237,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:02:26,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2725.654,2758.891,33.237,1360,13:02:59.237,33.237,NA
"939","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Snail2","Stationary",NA,"Alert Sitting","STATE",2726.661,3325.757,599.096,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",13:09:27,"Alert Sitting","","Snail","Stationary- Active",3,2726.661,3325.757,599.096,1361,13:19:26.096,599.096,NA
"940","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Roaming",NA,"None","STATE",2738.663,2810.427,71.764,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",13:09:39,"None","","Swim Crab","Roaming",4,2738.663,2810.427,71.764,1362,13:10:50.764,71.764,NA
"941","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",2738.9,2791.731,52.831,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",13:15:39,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2738.9,2791.731,52.831,1363,13:16:31.831,52.831,NA
"942","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",2742.744,3251.911,509.167,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",13:09:43,"Alert Sitting","","Swim Crab","Stationary- Active",3,2742.744,3251.911,509.167,1364,13:18:12.167,509.167,NA
"943","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Swim Crab2","Roaming",NA,"None","STATE",2749.423,2758.162,8.739,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",13:03:49,"None","","Swim Crab","Roaming",4,2749.423,2758.162,8.739,1365,13:03:57.739,8.739,NA
"944","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",2758.163,2889.054,130.891,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",13:03:58,"Alert Sitting","","Swim Crab","Stationary- Active",3,2758.163,2889.054,130.891,1366,13:06:08.891,130.891,NA
"945","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",2758.892,2778.891,19.999,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:02:59,"None","","Hermit Crab","Roaming",4,2758.892,2778.891,19.999,1367,13:03:18.999,19.999,NA
"946","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",2759.841,2873.293,113.452,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",13:16:00,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2759.841,2873.293,113.452,1368,13:17:53.452,113.452,NA
"947","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Hermit Crab1","Roaming",NA,"None","STATE",2764.848,2774.847,9.999,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:03:05,"None","","Hermit Crab","Roaming",4,2764.848,2774.847,9.999,1369,13:03:14.999,9.999,NA
"948","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab1","left",NA,NA,"STATE",2766.933,2883.056,116.123,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:03:07,NA,"","Hermit Crab","Left",NA,2766.933,2883.056,116.123,1370,13:05:03.123,116.123,NA
"949","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab3","Roaming",NA,"None","STATE",2767.448,2892.308,124.86,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",13:10:07,"None","","Swim Crab","Roaming",4,2767.448,2892.308,124.86,1371,13:12:11.860,124.86,NA
"950","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab2","Roaming",NA,"None","STATE",2767.933,2789.172,21.239,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",13:16:08,"None","","Swim Crab","Roaming",4,2767.933,2789.172,21.239,1372,13:16:29.239,21.239,NA
"951","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab3","Roaming",NA,"None","STATE",2771.709,2788.966,17.257,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",13:16:12,"None","","Swim Crab","Roaming",4,2771.709,2788.966,17.257,1373,13:16:29.257,17.257,NA
"952","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab1","Roaming",NA,"None","STATE",2774.121,3139.087,364.966,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",13:16:14,"None","","Swim Crab","Roaming",4,2774.121,3139.087,364.966,1374,13:22:18.966,364.966,NA
"953","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",2774.848,2832.491,57.643,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:03:15,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2774.848,2832.491,57.643,1375,13:04:12.643,57.643,NA
"954","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",2778.892,2802.234,23.342,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:03:19,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2778.892,2802.234,23.342,1376,13:03:42.342,23.342,NA
"955","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Hermit Crab2","Roaming",NA,"None","STATE",2779.841,2824.749,44.908,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",12:59:20,"None","","Hermit Crab","Roaming",4,2779.841,2824.749,44.908,1377,13:00:04.908,44.908,NA
"956","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Hermit Crab1","Roaming",NA,"None","STATE",2781.585,2791.584,9.999,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",12:59:22,"None","","Hermit Crab","Roaming",4,2781.585,2791.584,9.999,1378,12:59:31.999,9.999,NA
"957","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Swim Crab1","Roaming",NA,"None","STATE",2787.239,3061.632,274.393,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:03:27,"None","","Swim Crab","Roaming",4,2787.239,3061.632,274.393,1379,13:08:01.393,274.393,NA
"958","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",2788.427,2882.544,94.117,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:03:28,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2788.427,2882.544,94.117,1380,13:05:02.117,94.117,NA
"959","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",2789.173,2795.231,6.058,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",13:16:29,"Alert Sitting","","Swim Crab","Stationary- Active",3,2789.173,2795.231,6.058,1382,13:16:35.058,6.058,NA
"960","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",2791.585,2821.748,30.163,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",12:59:32,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2791.585,2821.748,30.163,1384,13:00:02.163,30.163,NA
"961","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab1","Roaming",NA,"None","STATE",2791.732,2864.472,72.74,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",13:16:32,"None","","Hermit Crab","Roaming",4,2791.732,2864.472,72.74,1385,13:17:44.740,72.74,NA
"962","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab2","Roaming",NA,"None","STATE",2795.232,2841.506,46.274,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",13:16:35,"None","","Swim Crab","Roaming",4,2795.232,2841.506,46.274,1386,13:17:21.274,46.274,NA
"963","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab1","Roaming",NA,"None","STATE",2797.472,3335.741,538.269,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",13:10:37,"None","","Hermit Crab","Roaming",4,2797.472,3335.741,538.269,1387,13:19:35.269,538.269,NA
"964","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab1","Roaming",NA,"None","STATE",2800.427,2826.986,26.559,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",12:58:40,"None","","Hermit Crab","Roaming",4,2800.427,2826.986,26.559,1388,12:59:06.559,26.559,NA
"965","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",2802.235,2865.966,63.731,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:03:42,"None","","Hermit Crab","Roaming",4,2802.235,2865.966,63.731,1389,13:04:45.731,63.731,NA
"966","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",2810.426,3022.684,212.258,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",13:10:50,"Alert Sitting","","Swim Crab","Stationary- Active",3,2810.426,3022.684,212.258,1390,13:14:22.258,212.258,NA
"967","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Swim Crab1","Unobservable",NA,NA,"STATE",2810.427,2880.426,69.999,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",13:04:50,NA,"","Swim Crab","Unobservable",NA,2810.427,2880.426,69.999,1391,13:05:59.999,69.999,NA
"968","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Hermit Crab2","right",NA,NA,"STATE",2819.841,2947.377,127.536,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",13:00:00,NA,"","Hermit Crab","Right",NA,2819.841,2947.377,127.536,1392,13:02:07.536,127.536,NA
"969","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Hermit Crab1","Roaming",NA,"None","STATE",2821.749,2831.244,9.495,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",13:00:02,"None","","Hermit Crab","Roaming",4,2821.749,2831.244,9.495,1393,13:00:11.495,9.495,NA
"970","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",2824.75,2862.022,37.272,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",13:00:05,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2824.75,2862.022,37.272,1394,13:00:42.272,37.272,NA
"971","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",2825.273,2892.05,66.777,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",13:11:05,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2825.273,2892.05,66.777,1395,13:12:11.777,66.777,NA
"972","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",2826.987,2861.527,34.54,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",12:59:07,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2826.987,2861.527,34.54,1396,12:59:41.540,34.54,NA
"973","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",2829.268,2932.097,102.829,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",13:11:09,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2829.268,2932.097,102.829,1397,13:12:51.829,102.829,NA
"974","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",2831.245,2898.312,67.067,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",13:00:11,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2831.245,2898.312,67.067,1398,13:01:18.067,67.067,NA
"975","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Hermit Crab1","Roaming",NA,"None","STATE",2832.492,2962.317,129.825,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:04:12,"None","","Hermit Crab","Roaming",4,2832.492,2962.317,129.825,1399,13:06:21.825,129.825,NA
"976","P16 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct7 (post)/P16_d9_Short.mov",7203.2,29.97,"post","9","day","no","Hermit Crab3","Roaming",NA,"None","STATE",2838.11,2908.109,69.999,NA,NA,"P16","d9_Short",22-10-07,"12:18:00",13:05:18,"None","","Hermit Crab","Roaming",4,2838.11,2908.109,69.999,1400,13:06:27.999,69.999,NA
"977","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",2841.507,2868.03,26.523,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",13:17:22,"Alert Sitting","","Swim Crab","Stationary- Active",3,2841.507,2868.03,26.523,1401,13:17:48.523,26.523,NA
"978","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","left",NA,NA,"STATE",2845.967,3473.88,627.913,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:04:26,NA,"","Hermit Crab","Left",NA,2845.967,3473.88,627.913,1402,13:14:53.913,627.913,NA
"979","P13 d2_Short","9/7/22 12:25",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",2855.516,2882.55,27.034,NA,NA,"P13","d2_Short",22-09-07,"12:25:00",13:12:36,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2855.516,2882.55,27.034,1403,13:13:03.034,27.034,NA
"980","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Swim Crab1","right",NA,NA,"STATE",2856.523,3407.333,550.81,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:04:37,NA,"","Swim Crab","Right",NA,2856.523,3407.333,550.81,1404,13:13:47.810,550.81,NA
"981","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab1","Unobservable",NA,NA,"STATE",2856.952,3262.964,406.012,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",13:17:37,NA,"","Swim Crab","Unobservable",NA,2856.952,3262.964,406.012,1405,13:24:23.012,406.012,NA
"982","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab1","Roaming",NA,"None","STATE",2861.528,3069.735,208.207,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",12:59:42,"None","","Hermit Crab","Roaming",4,2861.528,3069.735,208.207,1406,13:03:10.207,208.207,NA
"983","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Hermit Crab2","Roaming",NA,"None","STATE",2862.023,3040.116,178.093,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",13:00:42,"None","","Hermit Crab","Roaming",4,2862.023,3040.116,178.093,1407,13:03:40.093,178.093,NA
"984","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",2864.473,3033.777,169.304,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",13:17:44,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2864.473,3033.777,169.304,1408,13:20:33.304,169.304,NA
"985","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Swim Crab3","Roaming",NA,"None","STATE",2865.811,2889.048,23.237,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",13:00:46,"None","","Swim Crab","Roaming",4,2865.811,2889.048,23.237,1409,13:01:09.237,23.237,NA
"986","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",2865.967,2945.966,79.999,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:04:46,"Alert Sitting","","Hermit Crab","Stationary- Active",3,2865.967,2945.966,79.999,1410,13:06:05.999,79.999,NA
"987","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab2","Roaming",NA,"None","STATE",2868.031,2931.169,63.138,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",13:17:48,"None","","Swim Crab","Roaming",4,2868.031,2931.169,63.138,1411,13:18:51.138,63.138,NA
